vehicle_class,entrance_site,exit_site,price
H6,29A,25A,13.62
H6,29A,34A,18.57
H6,29A,48A,53.8
H6,29A,B1,26.61
H6,29A,B3,31.6
H6,34A,15,69.28
H6,34A,17,60.93
H6,34A,18,56.45
H6,34A,19,52.13
H6,34A,20,49.35
H6,34A,21,45.79
H6,34A,22,39.87
H6,34A,23,37.9
H6,34A,24,36.23
H6,34A,25,34.55
H6,34A,26,32.19
H6,34A,27,28.99
H6,34A,28,26.58
H6,34A,29,23.22
H6,34A,30,16.01
H6,34A,31,12.31
H6,34A,32,9.35
H6,34A,33,6.72
H6,34A,34,4.25
H6,34A,35,0.66
H6,34A,36,1.79
H6,34A,37,2.03
H6,34A,38,2.64
H6,34A,39,3.65
H6,34A,40,7.78
H6,34A,41,12.34
H6,34A,42,14.23
H6,34A,43,17.9
H6,34A,44,19.86
H6,34A,45,20.95
H6,34A,46,24.17
H6,34A,47,28.71
H6,34A,48,31.97
H6,34A,49,39.61
H6,34A,50,40.47
H6,34A,16H,65.13
H6,34A,21B,42.8
H6,34A,25A,32.19
H6,34A,29A,18.57
H6,34A,48A,35.23
H6,34A,B1,45.18
H6,34A,B3,50.17
H6,48A,15,104.51
H6,48A,17,96.16
H6,48A,18,91.68
H6,48A,19,87.36
H6,48A,22,75.1
H6,48A,23,73.13
H6,48A,24,71.46
H6,48A,26,67.42
H6,48A,27,64.22
H6,48A,28,61.81
H6,48A,29,58.45
H6,48A,30,51.24
H6,48A,31,47.54
H6,48A,32,44.58
H6,48A,33,41.95
H6,48A,34,39.48
H6,48A,35,34.57
H6,48A,36,33.44
H6,48A,37,33.2
H6,48A,38,32.59
H6,48A,39,31.58
H6,48A,40,27.46
H6,48A,41,22.89
H6,48A,42,21.01
H6,48A,43,17.33
H6,48A,44,15.37
H6,48A,45,14.28
H6,48A,46,11.06
H6,48A,47,6.52
H6,48A,48,3.26
H6,48A,49,4.38
H6,48A,50,5.24
H6,48A,25A,67.42
H6,48A,29A,53.8
H6,48A,34A,35.23
H6,48A,B1,80.41
H6,48A,B3,85.4
H6,57A,55,4.34
H6,57A,56,3.5
H6,57A,57,2.43
H6,57A,58,3
H6,57A,59,6.44
H6,57A,61,14.39
H6,B1,15,33.98
H6,B1,17,25.63
H6,B1,18,21.15
H6,B1,19,16.83
H6,B1,20,14.05
H6,B1,21,10.49
H6,B1,22,5.32
H6,B1,23,7.28
H6,B1,24,8.95
H6,B1,25,10.63
H6,B1,27,16.19
H6,B1,28,18.61
H6,B1,30,29.17
H6,B1,31,32.87
H6,B1,32,35.83
H6,B1,36,46.97
H6,B1,39,48.83
H6,B1,41,57.52
H6,B1,42,59.41
H6,B1,45,66.13
H6,B1,50,85.65
H6,B1,16H,29.83
H6,B1,21B,7.5
H6,B1,25A,8.95
H6,B1,34A,45.18
H6,B1,48A,80.41
H6,B1,B2,2.4
H6,B1,B3,4.98
H6,B2,19,19.23
H6,B2,21,12.89
H6,B2,22,7.71
H6,B2,50,88.05
H6,B2,25A,11.35
H6,B2,B1,2.4
H6,B2,B3,2.59
H6,B3,15,38.96
H6,B3,17,30.62
H6,B3,18,26.14
H6,B3,19,21.81
H6,B3,20,19.03
H6,B3,21,15.47
H6,B3,22,10.3
H6,B3,23,12.27
H6,B3,24,13.94
H6,B3,25,15.62
H6,B3,26,17.98
H6,B3,27,21.18
H6,B3,28,23.6
H6,B3,29,26.95
H6,B3,30,34.16
H6,B3,31,37.86
H6,B3,32,40.82
H6,B3,33,43.45
H6,B3,34,45.93
H6,B3,35,50.83
H6,B3,36,51.96
H6,B3,37,52.2
H6,B3,38,52.81
H6,B3,39,53.82
H6,B3,40,57.95
H6,B3,41,62.51
H6,B3,42,64.4
H6,B3,43,68.07
H6,B3,44,70.03
H6,B3,45,71.12
H6,B3,46,74.34
H6,B3,47,78.88
H6,B3,48,82.14
H6,B3,49,89.78
H6,B3,50,90.64
H6,B3,16H,34.81
H6,B3,21B,12.48
H6,B3,25A,13.94
H6,B3,29A,31.6
H6,B3,34A,50.17
H6,B3,48A,85.4
H6,B3,B1,4.98
H6,B3,B2,2.59
H7,15,17,9.96
H7,15,18,15.31
H7,15,19,20.47
H7,15,20,23.79
H7,15,21,28.03
H7,15,22,35.1
H7,15,23,37.45
H7,15,24,39.45
H7,15,25,41.45
H7,15,26,44.27
H7,15,27,48.09
H7,15,28,50.97
H7,15,29,54.98
H7,15,30,63.58
H7,15,31,67.99
H7,15,32,71.53
H7,15,33,74.67
H7,15,34,77.62
H7,15,35,83.47
H7,15,36,84.81
H7,15,37,85.1
H7,15,39,87.03
H7,15,40,91.95
H7,15,41,97.4
H7,15,42,99.65
H7,15,43,104.03
H7,15,46,111.53
H7,15,48,120.83
H7,15,49,129.94
H7,15,50,130.97
H7,15,21B,31.6
H7,15,25A,39.45
H7,15,29A,60.53
H7,15,34A,82.68
H7,15,48A,124.72
H7,15,B1,40.52
H7,15,B3,46.47
H7,16,17,5
H7,16,18,10.35
H7,16,19,15.51
H7,16,20,18.83
H7,16,21,23.07
H7,16,22,30.14
H7,16,23,32.49
H7,16,24,34.49
H7,16,27,43.13
H7,16,28,46.01
H7,16,21B,26.65
H7,16,25A,34.49
H7,16,B1,35.56
H7,17,15,9.96
H7,17,18,5.34
H7,17,19,10.5
H7,17,20,13.82
H7,17,21,18.07
H7,17,22,25.14
H7,17,23,27.48
H7,17,24,29.48
H7,17,25,31.48
H7,17,26,34.3
H7,17,27,38.12
H7,17,28,41
H7,17,29,45.01
H7,17,31,58.02
H7,17,32,61.56
H7,17,33,64.7
H7,17,34,67.65
H7,17,35,73.5
H7,17,36,74.84
H7,17,39,77.06
H7,17,40,81.98
H7,17,41,87.43
H7,17,45,97.71
H7,17,46,101.56
H7,17,47,106.97
H7,17,48,110.86
H7,17,49,119.97
H7,17,50,121
H7,17,16H,5
H7,17,21B,21.64
H7,17,25A,29.48
H7,17,34A,72.71
H7,17,B1,30.56
H7,17,B3,36.5
H7,18,15,15.31
H7,18,17,5.34
H7,18,19,5.16
H7,18,20,8.48
H7,18,21,12.72
H7,18,22,19.79
H7,18,23,22.14
H7,18,24,24.14
H7,18,25,26.14
H7,18,26,28.96
H7,18,27,32.78
H7,18,28,35.66
H7,18,31,52.68
H7,18,33,59.36
H7,18,36,69.5
H7,18,40,76.64
H7,18,41,82.09
H7,18,16H,10.35
H7,18,21B,16.3
H7,18,25A,24.14
H7,18,34A,67.37
H7,18,B1,25.21
H7,19,15,20.47
H7,19,17,10.5
H7,19,18,5.16
H7,19,20,3.32
H7,19,21,7.56
H7,19,22,14.63
H7,19,23,16.98
H7,19,24,18.98
H7,19,25,20.98
H7,19,26,23.8
H7,19,27,27.62
H7,19,28,30.5
H7,19,29,34.51
H7,19,31,47.52
H7,19,32,51.06
H7,19,33,54.2
H7,19,34,57.15
H7,19,35,63
H7,19,36,64.34
H7,19,39,66.56
H7,19,40,71.48
H7,19,41,76.93
H7,19,43,83.56
H7,19,49,109.47
H7,19,16H,15.51
H7,19,21B,11.14
H7,19,25A,18.98
H7,19,34A,62.21
H7,19,B1,20.06
H7,19,B3,26
H7,20,15,23.79
H7,20,17,13.82
H7,20,18,8.48
H7,20,19,3.32
H7,20,21,4.25
H7,20,22,11.31
H7,20,23,13.66
H7,20,24,15.66
H7,20,25,17.66
H7,20,28,27.18
H7,20,31,44.2
H7,20,34,53.83
H7,20,35,59.68
H7,20,36,61.02
H7,20,37,61.31
H7,20,39,63.24
H7,20,40,68.16
H7,20,41,73.61
H7,20,42,75.86
H7,20,43,80.24
H7,20,16H,18.83
H7,20,21B,7.82
H7,20,34A,58.89
H7,20,B1,16.74
H7,20,B2,19.6
H7,20,B3,22.68
H7,21,15,28.03
H7,21,17,18.07
H7,21,18,12.72
H7,21,19,7.56
H7,21,20,4.25
H7,21,22,7.07
H7,21,23,9.42
H7,21,24,11.42
H7,21,25,13.42
H7,21,27,20.06
H7,21,31,39.96
H7,21,33,46.64
H7,21,35,55.44
H7,21,39,59
H7,21,41,69.37
H7,21,46,83.5
H7,21,16H,23.07
H7,21,21B,3.57
H7,21,25A,11.42
H7,21,29A,32.5
H7,21,34A,54.65
H7,21,B1,12.49
H7,21,B3,18.44
H7,22,15,35.1
H7,22,17,25.14
H7,22,18,19.79
H7,22,19,14.63
H7,22,20,11.31
H7,22,21,7.07
H7,22,23,2.35
H7,22,24,4.35
H7,22,25,6.35
H7,22,26,9.17
H7,22,27,12.99
H7,22,28,15.87
H7,22,29,19.88
H7,22,31,32.89
H7,22,34,42.52
H7,22,39,51.93
H7,22,40,56.85
H7,22,41,62.3
H7,22,42,64.55
H7,22,45,72.58
H7,22,46,76.43
H7,22,49,94.84
H7,22,50,95.87
H7,22,21B,3.49
H7,22,25A,4.35
H7,22,34A,47.58
H7,22,B1,6.32
H7,22,B2,9.18
H7,22,B3,12.26
H7,23,15,37.45
H7,23,17,27.48
H7,23,18,22.14
H7,23,19,16.98
H7,23,20,13.66
H7,23,21,9.42
H7,23,22,2.35
H7,23,24,2
H7,23,25,4
H7,23,26,6.82
H7,23,27,10.64
H7,23,28,13.52
H7,23,29,17.53
H7,23,30,26.13
H7,23,31,30.54
H7,23,32,34.08
H7,23,34,40.17
H7,23,35,46.02
H7,23,36,47.36
H7,23,39,49.58
H7,23,40,54.5
H7,23,41,59.95
H7,23,42,62.2
H7,23,43,66.58
H7,23,46,74.08
H7,23,47,79.49
H7,23,48,83.38
H7,23,49,92.49
H7,23,50,93.52
H7,23,16H,32.49
H7,23,21B,5.84
H7,23,25A,2
H7,23,34A,45.23
H7,23,48A,87.27
H7,23,B3,14.61
H7,24,15,39.45
H7,24,17,29.48
H7,24,18,24.14
H7,24,19,18.98
H7,24,20,15.66
H7,24,21,11.42
H7,24,22,4.35
H7,24,23,2
H7,24,25,2
H7,24,26,4.82
H7,24,27,8.64
H7,24,28,11.52
H7,24,29,15.53
H7,24,30,24.13
H7,24,31,28.54
H7,24,32,32.08
H7,24,33,35.22
H7,24,34,38.17
H7,24,35,44.02
H7,24,36,45.36
H7,24,37,45.65
H7,24,39,47.58
H7,24,40,52.5
H7,24,41,57.95
H7,24,42,60.2
H7,24,43,64.58
H7,24,44,66.93
H7,24,45,68.23
H7,24,46,72.08
H7,24,47,77.49
H7,24,48,81.38
H7,24,49,90.49
H7,24,50,91.52
H7,24,16H,34.49
H7,24,21B,7.84
H7,24,25A,0
H7,24,29A,21.08
H7,24,34A,43.23
H7,24,48A,85.27
H7,24,B1,10.66
H7,24,B3,16.61
H7,25,15,41.45
H7,25,17,31.48
H7,25,18,26.14
H7,25,19,20.98
H7,25,20,17.66
H7,25,21,13.42
H7,25,22,6.35
H7,25,23,4
H7,25,24,2
H7,25,27,6.64
H7,25,28,9.52
H7,25,30,22.13
H7,25,35,42.02
H7,25,36,43.36
H7,25,39,45.58
H7,25,50,89.52
H7,25,16H,36.49
H7,25,21B,9.84
H7,25,25A,0
H7,25,29A,19.08
H7,25,34A,41.23
H7,25,B1,12.66
H7,25,B3,18.61
H7,26,15,44.27
H7,26,17,34.3
H7,26,18,28.96
H7,26,19,23.8
H7,26,23,6.82
H7,26,24,4.82
H7,26,27,3.82
H7,26,28,6.7
H7,26,29,10.71
H7,26,30,19.31
H7,26,31,23.72
H7,26,32,27.26
H7,26,33,30.4
H7,26,34,33.35
H7,26,36,40.54
H7,26,37,40.83
H7,26,38,41.55
H7,26,40,47.68
H7,26,41,53.13
H7,26,42,55.38
H7,26,43,59.76
H7,26,45,63.41
H7,26,46,67.26
H7,26,49,85.67
H7,26,50,86.7
H7,26,21B,12.66
H7,26,25A,0
H7,26,29A,16.26
H7,26,34A,38.41
H7,26,48A,80.45
H7,26,B3,21.43
H7,27,15,48.09
H7,27,17,38.12
H7,27,18,32.78
H7,27,20,24.3
H7,27,22,12.99
H7,27,23,10.64
H7,27,24,8.64
H7,27,25,6.64
H7,27,26,3.82
H7,27,28,2.88
H7,27,29,6.89
H7,27,30,15.49
H7,27,31,19.91
H7,27,32,23.44
H7,27,33,26.58
H7,27,34,29.53
H7,27,35,35.38
H7,27,36,36.72
H7,27,39,38.94
H7,27,40,43.86
H7,27,41,49.31
H7,27,42,51.56
H7,27,43,55.94
H7,27,44,58.29
H7,27,45,59.59
H7,27,46,63.44
H7,27,47,68.85
H7,27,49,81.85
H7,27,50,82.88
H7,27,21B,16.48
H7,27,25A,3.82
H7,27,29A,12.44
H7,27,34A,34.59
H7,27,48A,76.63
H7,27,B1,19.3
H7,27,B3,25.25
H7,28,15,50.97
H7,28,17,41
H7,28,18,35.66
H7,28,19,30.5
H7,28,20,27.18
H7,28,23,13.52
H7,28,24,11.52
H7,28,25,9.52
H7,28,26,6.7
H7,28,27,2.88
H7,28,29,4.01
H7,28,30,12.61
H7,28,31,17.02
H7,28,32,20.56
H7,28,33,23.69
H7,28,34,26.65
H7,28,35,32.5
H7,28,36,33.84
H7,28,37,34.13
H7,28,39,36.06
H7,28,40,40.98
H7,28,41,46.43
H7,28,42,48.68
H7,28,43,53.06
H7,28,45,56.71
H7,28,46,60.56
H7,28,47,65.97
H7,28,48,69.86
H7,28,49,78.97
H7,28,50,80
H7,28,21B,19.36
H7,28,25A,6.7
H7,28,29A,9.56
H7,28,34A,31.71
H7,28,48A,73.75
H7,28,B1,22.18
H7,28,B3,28.13
H7,29,15,54.98
H7,29,17,45.01
H7,29,18,39.67
H7,29,19,34.51
H7,29,20,31.19
H7,29,21,26.95
H7,29,23,17.53
H7,29,24,15.53
H7,29,25,13.53
H7,29,26,10.71
H7,29,27,6.89
H7,29,28,4.01
H7,29,30,8.6
H7,29,31,13.02
H7,29,32,16.55
H7,29,33,19.69
H7,29,34,22.64
H7,29,35,28.5
H7,29,36,29.84
H7,29,39,32.06
H7,29,40,36.98
H7,29,41,42.43
H7,29,42,44.68
H7,29,43,49.06
H7,29,45,52.71
H7,29,46,56.56
H7,29,49,74.97
H7,29,50,76
H7,29,21B,23.37
H7,29,25A,10.71
H7,29,29A,5.55
H7,29,34A,27.71
H7,29,48A,69.75
H7,29,B1,26.19
H7,29,B3,32.14
H7,30,15,63.58
H7,30,19,43.11
H7,30,21,35.55
H7,30,23,26.13
H7,30,24,24.13
H7,30,25,22.13
H7,30,26,19.31
H7,30,27,15.49
H7,30,28,12.61
H7,30,29,8.6
H7,30,31,4.42
H7,30,32,7.95
H7,30,34,14.04
H7,30,35,19.9
H7,30,36,21.24
H7,30,37,21.53
H7,30,40,28.38
H7,30,41,33.83
H7,30,42,36.08
H7,30,43,40.46
H7,30,45,44.11
H7,30,46,47.96
H7,30,50,67.4
H7,30,25A,19.31
H7,30,29A,3.05
H7,30,34A,19.11
H7,30,48A,61.15
H7,30,B1,34.79
H7,30,B3,40.74
H7,31,15,67.99
H7,31,17,58.02
H7,31,18,52.68
H7,31,19,47.52
H7,31,20,44.2
H7,31,21,39.96
H7,31,22,32.89
H7,31,23,30.54
H7,31,24,28.54
H7,31,25,26.54
H7,31,26,23.72
H7,31,27,19.91
H7,31,28,17.02
H7,31,29,13.02
H7,31,30,4.42
H7,31,32,3.53
H7,31,33,6.67
H7,31,34,9.62
H7,31,35,15.48
H7,31,36,16.82
H7,31,37,17.11
H7,31,38,17.83
H7,31,39,19.04
H7,31,40,23.96
H7,31,41,29.41
H7,31,42,31.66
H7,31,43,36.04
H7,31,44,38.39
H7,31,45,39.69
H7,31,46,43.54
H7,31,47,48.95
H7,31,48,52.84
H7,31,49,61.95
H7,31,50,62.98
H7,31,21B,36.38
H7,31,25A,23.72
H7,31,29A,7.47
H7,31,34A,14.69
H7,31,48A,56.73
H7,31,B1,39.2
H7,31,B3,45.15
H7,32,15,71.53
H7,32,17,61.56
H7,32,19,51.06
H7,32,22,36.43
H7,32,23,34.08
H7,32,24,32.08
H7,32,26,27.26
H7,32,27,23.44
H7,32,28,20.56
H7,32,30,7.95
H7,32,31,3.53
H7,32,33,3.14
H7,32,34,6.09
H7,32,35,11.95
H7,32,36,13.29
H7,32,37,13.58
H7,32,39,15.51
H7,32,40,20.43
H7,32,41,25.88
H7,32,42,28.13
H7,32,43,32.51
H7,32,44,34.86
H7,32,46,40.01
H7,32,47,45.42
H7,32,48,49.31
H7,32,49,58.42
H7,32,50,59.45
H7,32,25A,27.26
H7,32,29A,11
H7,32,34A,11.16
H7,32,B1,42.74
H7,32,B3,48.69
H7,33,15,74.67
H7,33,17,64.7
H7,33,24,35.22
H7,33,27,26.58
H7,33,28,23.69
H7,33,29,19.69
H7,33,31,6.67
H7,33,32,3.14
H7,33,34,2.95
H7,33,35,8.81
H7,33,36,10.15
H7,33,38,11.16
H7,33,39,12.37
H7,33,40,17.29
H7,33,41,22.74
H7,33,42,24.99
H7,33,43,29.37
H7,33,46,36.87
H7,33,47,42.28
H7,33,49,55.28
H7,33,50,56.31
H7,33,25A,30.4
H7,33,29A,14.14
H7,33,34A,8.02
H7,33,48A,50.06
H7,33,B1,45.88
H7,33,B3,51.83
H7,34,15,77.62
H7,34,17,67.65
H7,34,19,57.15
H7,34,22,42.52
H7,34,23,40.17
H7,34,24,38.17
H7,34,25,36.17
H7,34,27,29.53
H7,34,28,26.65
H7,34,29,22.64
H7,34,30,14.04
H7,34,31,9.62
H7,34,32,6.09
H7,34,33,2.95
H7,34,35,5.86
H7,34,36,7.2
H7,34,37,7.49
H7,34,38,8.21
H7,34,39,9.42
H7,34,40,14.34
H7,34,41,19.79
H7,34,42,22.04
H7,34,43,26.42
H7,34,44,28.77
H7,34,45,30.07
H7,34,46,33.92
H7,34,48,43.22
H7,34,49,52.33
H7,34,50,53.36
H7,34,25A,33.35
H7,34,29A,17.09
H7,34,34A,5.07
H7,34,B3,54.78
H7,35,15,83.47
H7,35,17,73.5
H7,35,22,48.37
H7,35,23,46.02
H7,35,24,44.02
H7,35,25,42.02
H7,35,27,35.38
H7,35,28,32.5
H7,35,29,28.5
H7,35,30,19.9
H7,35,31,15.48
H7,35,32,11.95
H7,35,33,8.81
H7,35,34,5.86
H7,35,36,1.34
H7,35,37,1.63
H7,35,38,2.35
H7,35,39,3.56
H7,35,40,8.48
H7,35,41,13.93
H7,35,42,16.18
H7,35,43,20.56
H7,35,44,22.91
H7,35,45,24.21
H7,35,46,28.06
H7,35,47,33.47
H7,35,48,37.36
H7,35,49,46.47
H7,35,50,47.5
H7,35,16H,78.51
H7,35,21B,51.86
H7,35,25A,39.2
H7,35,34A,0.79
H7,35,48A,41.25
H7,35,B3,60.63
H7,36,15,84.81
H7,36,17,74.84
H7,36,18,69.5
H7,36,19,64.34
H7,36,20,61.02
H7,36,21,56.78
H7,36,23,47.36
H7,36,24,45.36
H7,36,26,40.54
H7,36,27,36.72
H7,36,28,33.84
H7,36,29,29.84
H7,36,31,16.82
H7,36,32,13.29
H7,36,33,10.15
H7,36,34,7.2
H7,36,35,1.34
H7,36,37,0.29
H7,36,38,1.01
H7,36,39,2.22
H7,36,40,7.14
H7,36,41,12.59
H7,36,42,14.84
H7,36,43,19.22
H7,36,44,21.57
H7,36,45,22.87
H7,36,46,26.72
H7,36,47,32.13
H7,36,48,36.02
H7,36,49,45.13
H7,36,50,46.16
H7,36,21B,53.2
H7,36,25A,40.54
H7,36,29A,24.29
H7,36,34A,2.13
H7,36,48A,39.91
H7,36,B1,56.02
H7,36,B3,61.97
H7,37,15,85.1
H7,37,17,75.13
H7,37,23,47.65
H7,37,24,45.65
H7,37,28,34.13
H7,37,30,21.53
H7,37,31,17.11
H7,37,32,13.58
H7,37,33,10.44
H7,37,34,7.49
H7,37,35,1.63
H7,37,36,0.29
H7,37,38,0.73
H7,37,39,1.93
H7,37,40,6.85
H7,37,41,12.3
H7,37,42,14.55
H7,37,43,18.93
H7,37,45,22.58
H7,37,46,26.43
H7,37,47,31.84
H7,37,48,35.73
H7,37,50,45.87
H7,37,21B,53.49
H7,37,29A,24.58
H7,37,34A,2.42
H7,38,17,75.85
H7,38,18,70.51
H7,38,24,46.37
H7,38,26,41.55
H7,38,27,37.73
H7,38,31,17.83
H7,38,34,8.21
H7,38,35,2.35
H7,38,36,1.01
H7,38,39,1.2
H7,38,40,6.12
H7,38,41,11.57
H7,38,42,13.82
H7,38,43,18.2
H7,38,46,25.7
H7,38,48,35
H7,38,49,44.11
H7,38,50,45.14
H7,38,21B,54.21
H7,38,25A,41.55
H7,38,34A,3.14
H7,38,B3,62.98
H7,39,15,87.03
H7,39,17,77.06
H7,39,18,71.72
H7,39,19,66.56
H7,39,23,49.58
H7,39,24,47.58
H7,39,25,45.58
H7,39,27,38.94
H7,39,28,36.06
H7,39,29,32.06
H7,39,31,19.04
H7,39,32,15.51
H7,39,33,12.37
H7,39,34,9.42
H7,39,35,3.56
H7,39,36,2.22
H7,39,37,1.93
H7,39,38,1.2
H7,39,40,4.92
H7,39,41,10.37
H7,39,42,12.62
H7,39,43,17
H7,39,44,19.35
H7,39,45,20.65
H7,39,46,24.5
H7,39,47,29.91
H7,39,48,33.8
H7,39,49,42.91
H7,39,50,43.94
H7,39,21B,55.42
H7,39,25A,42.76
H7,39,29A,26.51
H7,39,34A,4.35
H7,39,48A,37.69
H7,39,B1,58.24
H7,39,B3,64.19
H7,40,15,91.95
H7,40,17,81.98
H7,40,20,68.16
H7,40,21,63.92
H7,40,23,54.5
H7,40,24,52.5
H7,40,25,50.5
H7,40,26,47.68
H7,40,27,43.86
H7,40,28,40.98
H7,40,29,36.98
H7,40,31,23.96
H7,40,32,20.43
H7,40,33,17.29
H7,40,34,14.34
H7,40,35,8.48
H7,40,36,7.14
H7,40,37,6.85
H7,40,38,6.12
H7,40,39,4.92
H7,40,41,5.45
H7,40,42,7.7
H7,40,43,12.08
H7,40,44,14.42
H7,40,45,15.72
H7,40,46,19.57
H7,40,47,24.98
H7,40,48,28.87
H7,40,49,37.98
H7,40,50,39.01
H7,40,21B,60.34
H7,40,25A,47.68
H7,40,34A,9.27
H7,40,48A,32.76
H7,40,B3,69.11
H7,41,15,97.4
H7,41,17,87.43
H7,41,18,82.09
H7,41,19,76.93
H7,41,20,73.61
H7,41,21,69.37
H7,41,22,62.3
H7,41,23,59.95
H7,41,24,57.95
H7,41,25,55.95
H7,41,26,53.13
H7,41,27,49.31
H7,41,28,46.43
H7,41,29,42.43
H7,41,30,33.83
H7,41,31,29.41
H7,41,32,25.88
H7,41,33,22.74
H7,41,34,19.79
H7,41,35,13.93
H7,41,36,12.59
H7,41,38,11.57
H7,41,39,10.37
H7,41,40,5.45
H7,41,42,2.25
H7,41,43,6.63
H7,41,44,8.98
H7,41,45,10.28
H7,41,46,14.13
H7,41,47,19.54
H7,41,48,23.43
H7,41,49,32.54
H7,41,50,33.57
H7,41,21B,65.79
H7,41,25A,53.13
H7,41,29A,36.88
H7,41,34A,14.72
H7,41,48A,27.32
H7,41,B1,68.61
H7,41,B3,74.56
H7,42,15,99.65
H7,42,17,89.68
H7,42,19,79.18
H7,42,22,64.55
H7,42,23,62.2
H7,42,24,60.2
H7,42,26,55.38
H7,42,27,51.56
H7,42,28,48.68
H7,42,29,44.68
H7,42,30,36.08
H7,42,31,31.66
H7,42,32,28.13
H7,42,33,24.99
H7,42,34,22.04
H7,42,35,16.18
H7,42,36,14.84
H7,42,37,14.55
H7,42,38,13.82
H7,42,39,12.62
H7,42,40,7.7
H7,42,41,2.25
H7,42,43,4.38
H7,42,44,6.73
H7,42,45,8.03
H7,42,46,11.88
H7,42,47,17.29
H7,42,48,21.18
H7,42,49,30.29
H7,42,50,31.32
H7,42,21B,68.04
H7,42,25A,55.38
H7,42,34A,16.97
H7,42,48A,25.07
H7,42,B1,70.86
H7,42,B3,76.81
H7,43,17,94.06
H7,43,23,66.58
H7,43,24,64.58
H7,43,26,59.76
H7,43,28,53.06
H7,43,29,49.06
H7,43,31,36.04
H7,43,32,32.51
H7,43,33,29.37
H7,43,34,26.42
H7,43,35,20.56
H7,43,36,19.22
H7,43,38,18.2
H7,43,39,17
H7,43,40,12.08
H7,43,41,6.63
H7,43,42,4.38
H7,43,44,2.34
H7,43,45,3.64
H7,43,46,7.49
H7,43,47,12.9
H7,43,48,16.79
H7,43,49,25.9
H7,43,50,26.93
H7,43,25A,59.76
H7,43,29A,43.51
H7,43,34A,21.35
H7,43,48A,20.68
H7,43,B3,81.19
H7,44,24,66.93
H7,44,27,58.29
H7,44,30,42.81
H7,44,31,38.39
H7,44,32,34.86
H7,44,34,28.77
H7,44,35,22.91
H7,44,36,21.57
H7,44,37,21.28
H7,44,38,20.55
H7,44,39,19.35
H7,44,40,14.42
H7,44,41,8.98
H7,44,42,6.73
H7,44,43,2.34
H7,44,45,1.3
H7,44,46,5.15
H7,44,47,10.56
H7,44,48,14.45
H7,44,49,23.56
H7,44,50,24.59
H7,44,25A,62.11
H7,44,34A,23.7
H7,44,48A,18.34
H7,44,B3,83.54
H7,45,17,97.71
H7,45,22,72.58
H7,45,24,68.23
H7,45,27,59.59
H7,45,28,56.71
H7,45,29,52.71
H7,45,31,39.69
H7,45,32,36.16
H7,45,33,33.02
H7,45,34,30.07
H7,45,35,24.21
H7,45,36,22.87
H7,45,38,21.85
H7,45,39,20.65
H7,45,40,15.72
H7,45,41,10.28
H7,45,42,8.03
H7,45,43,3.64
H7,45,44,1.3
H7,45,46,3.85
H7,45,47,9.26
H7,45,48,13.15
H7,45,49,22.26
H7,45,50,23.29
H7,45,21B,76.07
H7,45,25A,63.41
H7,45,29A,47.16
H7,45,34A,25
H7,45,48A,17.04
H7,45,B3,84.84
H7,46,18,96.22
H7,46,20,87.74
H7,46,23,74.08
H7,46,24,72.08
H7,46,25,70.08
H7,46,26,67.26
H7,46,27,63.44
H7,46,28,60.56
H7,46,29,56.56
H7,46,30,47.96
H7,46,31,43.54
H7,46,32,40.01
H7,46,33,36.87
H7,46,34,33.92
H7,46,35,28.06
H7,46,36,26.72
H7,46,37,26.43
H7,46,38,25.7
H7,46,39,24.5
H7,46,40,19.57
H7,46,41,14.13
H7,46,42,11.88
H7,46,43,7.49
H7,46,44,5.15
H7,46,45,3.85
H7,46,47,5.41
H7,46,48,9.3
H7,46,49,18.41
H7,46,50,19.44
H7,46,25A,67.26
H7,46,29A,51.01
H7,46,34A,28.85
H7,46,48A,13.19
H7,46,B1,82.74
H7,46,B3,88.69
H7,47,23,79.49
H7,47,24,77.49
H7,47,27,68.85
H7,47,28,65.97
H7,47,31,48.95
H7,47,32,45.42
H7,47,33,42.28
H7,47,34,39.33
H7,47,35,33.47
H7,47,36,32.13
H7,47,37,31.84
H7,47,39,29.91
H7,47,40,24.98
H7,47,41,19.54
H7,47,42,17.29
H7,47,43,12.9
H7,47,44,10.56
H7,47,45,9.26
H7,47,46,5.41
H7,47,48,3.89
H7,47,49,13
H7,47,50,14.03
H7,47,25A,72.67
H7,47,34A,34.26
H7,47,48A,7.78
H7,47,B1,88.15
H7,47,B3,94.1
H7,48,15,120.83
H7,48,17,110.86
H7,48,20,97.04
H7,48,23,83.38
H7,48,24,81.38
H7,48,28,69.86
H7,48,31,52.84
H7,48,32,49.31
H7,48,34,43.22
H7,48,35,37.36
H7,48,36,36.02
H7,48,37,35.73
H7,48,39,33.8
H7,48,40,28.87
H7,48,41,23.43
H7,48,42,21.18
H7,48,43,16.79
H7,48,44,14.45
H7,48,45,13.15
H7,48,46,9.3
H7,48,47,3.89
H7,48,49,9.12
H7,48,50,10.15
H7,48,25A,76.56
H7,48,29A,60.31
H7,48,34A,38.15
H7,48,48A,3.89
H7,48,B1,92.04
H7,48,B3,97.99
H7,49,15,129.94
H7,49,17,119.97
H7,49,18,114.63
H7,49,19,109.47
H7,49,22,94.84
H7,49,23,92.49
H7,49,24,90.49
H7,49,25,88.49
H7,49,26,85.67
H7,49,27,81.85
H7,49,28,78.97
H7,49,29,74.97
H7,49,31,61.95
H7,49,32,58.42
